,address,checkins,city,country,created,icon,latitude,longitude,title,type,updated
2735,Гончарная 5,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.929389,30.363838,Старый город,Ресторан,2011-08-18 10:30:43
2736,Ленинский просп. 4,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.728307,37.609457,Эврика,Ресторан,2012-09-20 10:02:19
2737,Широкая 1,5,Пушкин,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.72147,30.420073,Старая корчма,Ресторан,2016-05-22 13:51:57
2738,7-я линия В.О. ,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.943115,30.278665,Дон Кихот,Ресторан,2011-12-22 13:11:18
2739,Выборгское ш. 13,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.048561,30.313717,Суми,Ресторан,2012-11-13 19:41:40
2740,Садовая-Черногрязская 10К25,28,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.766618,37.652001,Траттория,Ресторан,2015-11-28 13:36:01
2741,Усиевича 22К2,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.808488,37.519498,Funny Pizza,Ресторан,2011-12-29 19:15:28
2742,Люблинская 165К1,15,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.650074,37.745974,Маленькая Япония,Ресторан,2016-11-18 23:08:12
2743,Коломяжский просп. 19К2,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.006553,30.297518,Теремок,Ресторан,2016-06-10 14:35:42
2744,Московский пр. 61,17,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.910068,30.317826,Чито-Гврито,Ресторан,2017-03-13 19:06:37
2745,Ленсовета 10,4,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.858959,30.329999,Белые ночи,Ресторан,2015-11-27 21:10:21
2746,просп. Обуховской Обороны 97,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.896932,30.432784,Бегемот,Ресторан,2012-12-18 13:52:06
2747,Михалковская 4,76,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.837414,37.538116,Чайхона №1,Ресторан,2017-01-28 08:36:59
2748,Сомова 6,12,Мурманск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,68.962683,33.08276,Кай,Ресторан,2016-05-14 15:43:38
2749,Дубнинская 32,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.883368,37.55849,Кронт,Ресторан,2016-12-26 01:21:04
2750,Жуковского 33,5,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.935561,30.356364,Самба суши,Ресторан,2013-06-12 13:23:39
2751,Часовая 13,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.80824,37.527962,Зефир,Ресторан,2016-01-28 11:23:25
2752,Театральный пр. 1К4,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.758417,37.621516,Боярский,Ресторан,2016-12-20 17:09:52
2753,Татищева 77,24,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.835279,60.548974,Татищев,Ресторан,2017-02-20 12:33:38
2754,пл. Тверской Заставы 7,11,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.776831,37.58128,Subway,Ресторан,2016-11-13 15:49:31
2755,Ленинградский просп. 1,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.777699,37.580591,Subway,Ресторан,2014-06-19 08:45:43
2756,Софийская наб. 34,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.748088,37.622204,Voice,Ресторан,2014-02-19 15:20:30
2757,Мичуринский просп. 3К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.697874,37.494886,Subway,Ресторан,2012-07-24 20:15:17
2758,Николоямская 29К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.747373,37.6566,Березка,Ресторан,2014-07-06 12:50:09
2759,Невский просп. 176,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.925664,30.381181,Петровский дворик,Ресторан,2012-10-09 17:24:59
2760,Воскова 18К10,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.958368,30.307577,Песня-ялла,Ресторан,
2761,Манежная пл. 1К2,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.755822,37.614684,Альбион,Ресторан,2012-12-12 08:18:35
2762,Шаболовка 2К1,18,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.726756,37.611401,Ереван,Ресторан,2017-02-06 23:14:02
2763,Мартеновская 22К1,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.751589,37.802023,Дядя Коля,Ресторан,2014-05-04 15:55:02
2764,М.Палашевский пер. 7,63,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.765549,37.602238,Scandinavia,Ресторан,2017-03-10 18:03:24
2765,Столешников пер. 6К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.76212,37.612691,Гиляй,Ресторан,2013-06-15 06:43:33
2766,Красный просп. 96,5,Новосибирск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.053361,82.915013,Кузина,Ресторан,2016-10-03 13:50:07
2767,Тверская 5К6,64,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.758053,37.612286,Ла Кантина,Ресторан,2015-05-30 21:04:25
2768,Космодамианская наб. 52К5,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.733026,37.643709,The Place,Ресторан,2016-12-13 10:38:51
2769,Приморское ш. 452а,31,Комарово,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.191118,29.808194,Русская рыбалка,Ресторан,2016-11-15 11:47:27
2770,Самокатная 2,73,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.758706,37.677337,Самокат,Ресторан,2017-02-20 21:17:41
2771,Василия Петушкова 13,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.839825,37.40946,Сарай,Ресторан,
2772,Островского 5,34,Волгоград,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,48.709404,44.517882,Белая лошадь,Ресторан,2017-03-07 06:05:24
2773,Пугачева 9,7,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.951303,30.418258,Гюлистан,Ресторан,2016-12-27 17:43:43
2774,Приморское ш. 427,0,Репино,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.173848,29.865893,Учкудук,Ресторан,
2775,наб. Обводного канала ,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.912802,30.330974,Гольфстрим,Ресторан,2012-08-18 13:22:06
2776,Разъезжая 19,1,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.923946,30.346959,Фуджияма,Ресторан,2016-10-24 12:24:53
2777,Бакунинская 70,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.778137,37.690848,Хижина,Ресторан,2016-03-05 14:22:25
2778,Долгоруковская 31К32,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.777418,37.601893,Хиро,Ресторан,2012-04-03 09:12:10
2779,Братиславская 22,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.655265,37.762066,Хмель,Ресторан,2015-11-29 17:45:21
2780,Остоженка 32,25,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.739757,37.595721,Тифлис,Ресторан,2017-01-31 19:23:48
2781,Петровка 15К1,24,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.76407,37.616769,Nespresso,Ресторан,2016-04-22 05:20:40
2782,Ленинский просп. 2К1,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.729635,37.61111,Котто,Ресторан,2012-10-20 19:00:51
2783,Б.Покровская 48,0,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.316958,43.995054,Разгуляй,Ресторан,2012-11-06 18:05:15
2784,микрорайон Солнечный ,1,Иркутск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,52.313021,104.27568,Hola Mexico,Ресторан,2014-02-14 14:50:18
2785,Люблинская 163К1,13,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.6521,37.745776,Кружка,Ресторан,2016-05-22 15:32:10
2786,Краснопрудная К1,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.776517,37.661478,У-2,Ресторан,2012-05-09 12:25:45
2787,Красная Пресня 23К1,14,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.761715,37.566701,Bellezza,Ресторан,2012-10-27 08:15:19
2788,Красина 7,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.76722,37.587964,Пурбуар,Ресторан,2012-02-28 21:07:51
2789,Б.Молчановка 30К1,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.753494,37.58915,Делла Балле,Ресторан,
2790,Рубинштейна 15,405,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.929412,30.342359,Счастье,Ресторан,2017-03-15 08:40:34
2791,Костина 3,6,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.311679,43.990627,Веселая кума,Ресторан,2016-10-22 19:25:53
2792,Маршала Бирюзова 32,32,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.799881,37.482848,Колбасофф,Ресторан,2016-10-21 19:12:56
2793,Московский просп. 206,12,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.856768,30.321919,Республика кофе,Ресторан,2014-05-05 07:25:15
2794,Парковая 18,60,Сестрорецк,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,60.10232,29.951395,Ресторан гостиницы «Скандинавия»,Ресторан,2016-10-22 22:53:30
2795,Гагаринская 26,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.944201,30.343967,Робин Бобин,Ресторан,2012-06-22 08:28:38
2796,Кавалергардская 10,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.944269,30.38229,Ретро,Ресторан,2012-06-22 10:40:12
2797,просп. Славы 15,26,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.854635,30.372956,Birrburg,Ресторан,2017-02-04 17:29:46
2798,Пушкинская 71,3,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.224263,39.708626,Фреска,Ресторан,2012-11-10 08:58:35
2799,пересечение Университетской наб. и 1-й линии В.О. ,4,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.937693,30.29323,New Island,Ресторан,2015-02-08 19:24:58
2800,Б.Садовая 115,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.227163,39.744918,Амадей,Ресторан,
2801,Старая Басманная 38К2,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.769188,37.669578,Дублин,Ресторан,2015-01-11 15:36:37
2802,Сретенка 27К29,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.771297,37.632134,Вереск,Ресторан,2014-01-09 20:35:54
2803,Селезневская 28,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.780441,37.608095,Удонъясан,Ресторан,2015-04-20 15:27:50
2804,Комарова 30,0,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.821546,56.059087,Руди,Ресторан,2012-05-15 07:47:41
2805,Академика Пилюгина 10,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.668924,37.539855,Осьминожка,Ресторан,2012-11-25 06:04:42
2806,Жулебинский б-р 5,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.698914,37.843881,Геометрия вкуса,Ресторан,2016-10-17 08:54:06
2807,Комсомольская пл. 6К1,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.775879,37.660386,Глобус,Ресторан,2013-07-06 09:17:35
2808,Рабкоров 20,0,Уфа,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,54.701924,56.002423,Русь,Ресторан,
2809,просп. Ленина 2,2,Волгоград,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,48.703601,44.512205,Arca,Ресторан,2012-10-09 09:01:30
2810,Коммуны 100,0,Челябинск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.162607,61.393333,Солярис,Ресторан,2012-08-08 10:45:05
2811,Таганская пл. 86К1,60,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.741105,37.652571,Стой!ка,Ресторан,2017-02-22 20:55:26
2812,Петрозаводская 24б,29,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.867066,37.493758,Японский дворик,Ресторан,2015-11-21 07:20:16
2813,Липецкая 7а,10,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.583601,37.682844,Абриколь,Ресторан,2016-03-01 04:36:03
2814,Каширское ш. 53К1,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.639075,37.691405,Грани,Ресторан,2013-12-07 18:34:03
2815,Ленинградское ш. 64,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.845218,37.478064,Кувшин,Ресторан,2014-04-30 00:36:42
2816,Сиреневый б-р 32,18,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.802513,37.803892,Допинг,Ресторан,2016-11-13 15:55:51
2817,Б.Черкасский пер. 17,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.756214,37.627513,Царевич,Ресторан,2011-09-19 09:16:30
2818,Маршала Василевского 17,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.808781,37.461772,Стрелок,Ресторан,2016-01-06 22:23:43
2819,Б.Дровяной пер. 7К1,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.744637,37.657395,Casa del Vino,Ресторан,2016-01-25 18:31:35
2820,Говорова ,26,Одинцово,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.68869,37.293343,Casa Bella,Ресторан,2016-04-13 19:10:44
2821,Садовая 42,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.925746,30.315985,Чайная ложка,Ресторан,2014-09-24 12:34:48
2822,Некрасова 9,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.938644,30.353423,Виски-бар,Ресторан,2015-10-04 20:00:30
2823,ул. 1905 года 2,589,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.755363,37.560076,Манон,Ресторан,2016-12-17 12:11:02
2824,Трехпрудный пер. 10К2,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.765427,37.597536,Рюмка,Ресторан,2012-01-30 20:25:18
2825,ул. 1905 года ,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.763684,37.560803,Шато,Ресторан,2015-08-24 08:45:06
2826,Н.Арбат 28,21,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.752891,37.584955,Кишмиш,Ресторан,2015-03-23 15:02:17
2827,Тверской б-р 10,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.758924,37.600361,ТАСС-клуб,Ресторан,2013-05-20 12:30:18
2828,Н.Арбат 24К2,31,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.753093,37.587596,Molly Gwynn`s,Ресторан,2016-10-16 02:54:37
2829,Мясницкая 37К3,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.766997,37.640713,Аристократ,Ресторан,2013-09-01 13:33:54
2830,Пятницкая 56,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.733645,37.627342,Сю Си Пуси,Ресторан,2014-01-23 10:24:32
2831,Комсомольский просп. 21К10,45,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.728276,37.584478,Бавариус,Ресторан,2017-01-28 18:31:05
2832,Земляной Вал 44К1,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.753843,37.65602,Канпай,Ресторан,2012-11-19 17:16:36
2833,Лужнецкая наб. 24К5,8,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.712589,37.566449,Сушишеф,Ресторан,2015-12-19 16:42:42
2834,Можайское ш. ,63,Одинцово,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.677975,37.281198,Якитория,Ресторан,2017-01-03 15:32:09
2835,Крылатские Холмы 7К2,6,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.748701,37.422911,Гамбас,Ресторан,2012-07-05 11:30:49
2836,просп. 40-летия Победы ,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.236905,39.813276,Си-шелл,Ресторан,2012-10-01 05:01:40
2837,Аргуновская 2К1,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.813779,37.621318,N-X,Ресторан,2015-06-05 19:22:11
2838,Б.Никитская 12,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.756518,37.606501,Элите,Ресторан,2013-05-07 06:24:31
2839,Череповецкая 12,3,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.897821,37.572468,Селигер,Ресторан,2013-08-04 13:28:25
2840,Б. 27 ,0,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.747361,37.645527,Желтое море,Ресторан,
2841,71-й км МКАД ,11,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.858756,37.397418,Санта Моника,Ресторан,2015-08-07 12:30:40
2842,Летниковская 10К2,23,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.725625,37.643296,Relax,Ресторан,2015-12-25 06:53:13
2843,Окский съезд 2,5,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.306712,43.983142,Едок,Ресторан,2015-12-13 10:34:51
2844,Социалистическая 186К59,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.224838,39.73712,Кан-синь,Ресторан,2012-03-27 20:35:57
2845,просп. Комарова 20,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.227213,39.744923,Яр,Ресторан,
2846,Таганрогская 207,3,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.260699,39.651942,Дачное,Ресторан,2016-07-07 16:21:47
2847,Воронцовская 50,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.731972,37.666081,Пельмешка,Ресторан,2017-03-07 15:19:07
2848,пл. Карла Маркса 26,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.231514,39.761348,Кристина,Ресторан,2013-07-01 21:02:40
2849,Ефимова 3,9,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.925338,30.321062,Рис,Ресторан,2015-04-19 10:02:20
2850,просп. Михаила Нагибина 28,0,Ростов-на-Дону,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,47.254063,39.715076,Арсенал,Ресторан,2012-10-25 12:32:17
2851,Стрелочников 35,22,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.856924,60.594115,Армения,Ресторан,2016-12-22 15:53:34
2852,Маршала Катукова 25,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.805462,37.4144,Елки-палки,Ресторан,2014-10-19 16:14:16
2853,Декабристов 33,7,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.925714,30.290634,Stolle,Ресторан,2015-02-05 23:18:39
2854,Рязанский просп. 22,17,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.72165,37.771696,Виктория,Ресторан,2016-12-23 18:47:14
2855,Земляной Вал 33,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.757261,37.658989,Восточный базар,Ресторан,2013-11-29 20:33:40
2856,Чкалова 33,0,Иркутск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,52.289164,104.277292,Первач,Ресторан,2012-10-03 08:05:21
2857,1-й Дорожный пр. 6,2,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.613087,37.621983,Ирис,Ресторан,2016-03-23 15:49:42
2858,Ленинский просп 105,7,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.665248,37.513332,Жестокий романс,Ресторан,2016-10-23 19:28:46
2859,Пятницкая 2К38,1,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.745767,37.626214,Сэндай,Ресторан,2013-11-13 09:55:13
2860,Ленинский просп. 158,6,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.651445,37.482443,Менга,Ресторан,2016-12-10 17:14:42
2861,просп. Мира 33К1,82,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.780345,37.631865,Il Patio,Ресторан,2017-03-08 19:58:07
2862,пл. Революции 9,2,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.320642,43.944101,Едок,Ресторан,2014-03-14 08:34:13
2863,просп. Октября ,0,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.249572,43.865517,Патрон,Ресторан,2013-11-24 21:08:58
2864,Толмачева ,19,Екатеринбург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.840483,60.608973,Пушкин Lounge,Ресторан,2016-12-12 17:48:44
2865,Перерва 43К1,6,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.659734,37.749738,Сварня,Ресторан,2012-08-25 17:10:10
2866,Кутузовский просп. 5/3 ,83,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.749704,37.56658,Золотой,Ресторан,2016-12-30 21:25:29
2867,пер. Каховского ,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.952205,30.242179,Кафешантан,Ресторан,2013-04-13 16:45:57
2868,Шенкурский пр. 14,5,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.89767,37.591516,Чаша Грааля,Ресторан,2016-02-14 17:19:21
2869,Некрасова 44,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.939009,30.362724,Пьяный солдат,Ресторан,
2870,Санкт-Петербургскийский просп. 2а,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.87753,29.925213,Караульный домик,Ресторан,2012-04-21 08:33:08
2871,1-я ул. Бухвостова 12К11,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.796071,37.711392,Баржа,Ресторан,2014-07-08 17:05:00
2872,просп. Энергетиков 70К1,17,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.971969,30.435371,Евразия,Ресторан,2016-12-03 20:48:54
2873,Варшавское ш. 87б,12,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.653873,37.620618,McDonald`s,Ресторан,2016-01-09 08:51:09
2874,Б.Черемушкинская 1,4,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.689557,37.602481,McDonald`s,Ресторан,2015-02-06 12:43:33
2875,просп. Юрия Гагарина 1,3,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.874765,30.335906,Фаворит,Ресторан,2014-12-13 19:06:02
2876,Среднеохтинский просп. 44,0,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.956593,30.415047,Ресторанчик у Петровича,Ресторан,2012-09-29 19:54:42
2877,Невский просп. 13,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.936183,30.316793,Барракуда,Ресторан,2010-10-01 12:20:03
2878,Куйбышева 7,4,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.954899,30.328004,Фортеция,Ресторан,2016-10-22 15:33:06
2879,просп. Ленина 82,98,Мурманск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,68.971302,33.077546,Мурманск,Ресторан,2017-03-11 13:02:47
2880,Введенская 17,3,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.955358,30.305115,Новый хутор,Ресторан,2016-12-21 18:12:53
2881,Курская 40,2,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.910889,30.356849,Ресторан гостиницы «Киевская»,Ресторан,2015-04-27 19:21:20
2882,Попова 7,1,Петрозаводск,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,61.76756,34.304936,Прага,Ресторан,2016-04-30 20:32:35
2883,Советская 20,0,Нижний Новгород,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,56.261333,43.742915,Бугров,Ресторан,2012-08-04 09:11:55
2884,Гагаринская 6К1,5,Санкт-Петербург,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,59.94764,30.343375,Terra Cotta,Ресторан,2016-12-25 14:23:27
2885,Новослободская 14/19К8,30,Москва,Россия,2010-08-02 09:41:18,https://vk.com/images/places/restaraunt.png,55.781296,37.600343,Кальян,Ресторан,2017-01-05 19:51:05
